EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
858990,TARRANT CO.,(FWH)CARSWELL AFB FT,10/10/2019,1827,Hail,1.50, ,0,0,0,0,TX,CST-6, ,142647,C,439,FWD,0,0,Public, , , ,2,W,2,W,(FWH)CARSWELL AFB FT,10/10/2019,1827,32.77,-97.48,32.77,-97.48,"A public report indicated ping-pong ball sized hail approximately 2 miles west of the city of White Settlement, TX.","A line of storms pushed southeast across the region on the evening of October 10. Several storms produced both damaging wind gusts and large hail.",377
862588,TARRANT CO.,MANSFIELD,10/20/2019,1953,Hail,1.25, ,0,0,0,0,TX,CST-6, ,142648,C,439,FWD,0,0,Public, , , ,2,SE,2,SE,MANSFIELD,10/20/2019,1953,32.5495,-97.1057,32.5495,-97.1057,"Hail slightly larger than quarter sized fell on the southeast side of Mansfield.","Thunderstorms erupted across the DFW Metroplex as a strong upper level system and a cold front impacted the region on the evening of October 20 through the early morning hours of October 21st. A few storms developed ahead of the approaching cold front in the late evening hours of the 20th, producing tornadoes in Dallas and surrounding areas. Additional storms formed a squall line along the cold front, producing a large swath of damaging winds across North and Central Texas overnight into the early hours of October 21st. A total of 10 tornadoes were identified by NWS Survey teams, occurring both within the storms ahead of the cold front, and embedded within the squall line. The strongest of these tornadoes was an EF-3 that stretched almost 16 miles across the northern portions of Dallas County. Following on the heels of that tornado, an EF-2 tracked about 2.5 miles through Garland in Dallas County. The remaining count of tornadoes included 4 EF-1s and 4 EF-0s. Miraculously, no one was killed or significantly injured in any of the tornadoes! The total estimated cost of insured damage for all the tornadoes alone is over $2 billion, which the Insurance Council of Texas claims is the most costly tornado event in the state's history. Of the straight line wind damage, the most severe was located in Farmersville in Collin Co where a mobile home was rolled and destroyed. Three people were injured in the home. Over a dozen other manufactured homes in the same area were damaged, too.",378
873049,TARRANT CO.,EVERMAN,01/10/2020,1803,Hail,1.50, ,0,0,1000,0,TX,CST-6, ,145409,C,439,FWD,0,0,Law Enforcement, , , ,1,SW,1,SW,EVERMAN,01/10/2020,1803,32.6196,-97.2893,32.6196,-97.2893,"Ping pong ball sized hail reported at Everman High School.","A deep upper level trough and a humid and unstable environment resulted in an early severe weather event across North and Central Texas. Severe storms developed in the afternoon hours to the northwest and north of the DFW Metroplex. These storms eventually developed into an expanding squall line. A total of 5 tornadoes occurred with this event along with some damaging wind and smaller-sized hail.",379
881150,TARRANT CO.,ARLINGTON,03/28/2020,715,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146603,C,439,FWD,0,0,NWS Employee, , , ,0,N,0,N,ARLINGTON,03/28/2020,715,32.73,-97.12,32.73,-97.12,"Brief nickel to quarter sized hail was reported in Arlington.","Elevated storms ahead of a deep upper level trough produced a few reports of marginally severe hail.",380
888468,TARRANT CO.,KENNEDALE,04/12/2020,1533,Hail,1.50, ,0,0,1000,0,TX,CST-6, ,146707,C,439,FWD,0,0,Trained Spotter, , , ,1,E,1,E,KENNEDALE,04/12/2020,1533,32.6502,-97.2009,32.6502,-97.2009,"Approximate 1.5 hail was reported near the football stadium at Kennedale High School.","The combination of a dryline, cold front and an upper level low pressure system produced multiple rounds of thunderstorms across North and Central Texas on Easter weekend. Most of the storms occurred Saturday night, when all forms of severe weather (including one small tornado) occurred.",381
884072,TARRANT CO.,SUBLETT,04/12/2020,1540,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146707,C,439,FWD,0,0,Public, , , ,1,SSW,1,SSW,SUBLETT,04/12/2020,1540,32.6424,-97.1339,32.6424,-97.1339,"Quarter size hail was reported at Cooper Street and Hardisty Street in Arlington via social media.","The combination of a dryline, cold front and an upper level low pressure system produced multiple rounds of thunderstorms across North and Central Texas on Easter weekend. Most of the storms occurred Saturday night, when all forms of severe weather (including one small tornado) occurred.",382
888723,TARRANT CO.,SEMINARY HILL,04/19/2020,915,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,146708,C,439,FWD,0,0,Public, , , ,2,N,2,N,SEMINARY HILL,04/19/2020,915,32.7119,-97.3816,32.7119,-97.3816,"Golf ball sized hail was reported in the Stonegate Neighborhood near Overton Park.","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",383
886618,TARRANT CO.,FT WORTH,04/19/2020,916,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,146708,C,439,FWD,0,0,Social Media, , , ,3,WSW,3,WSW,FT WORTH,04/19/2020,916,32.73,-97.39,32.73,-97.39,"A social media report indicated golf ball sized hail near the intersection of Interstate 30 and Hulen Street.","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",384
888728,TARRANT CO.,MARA,04/19/2020,916,Hail,1.50, ,0,0,3000,0,TX,CST-6, ,146708,C,439,FWD,0,0,Amateur Radio, , , ,2,NNW,2,NNW,MARA,04/19/2020,916,32.7239,-97.3416,32.7239,-97.3416,"","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",385
888725,TARRANT CO.,SEMINARY HILL,04/19/2020,916,Hail,1.50, ,0,0,3000,0,TX,CST-6, ,146708,C,439,FWD,0,0,Trained Spotter, , , ,3,N,3,N,SEMINARY HILL,04/19/2020,916,32.7198,-97.3864,32.7198,-97.3864,"A Spotter Network report of 1.5 hail near West Vickery Blvd and Hulen Street in Fort Worth.","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",386
888729,TARRANT CO.,FT WORTH,04/19/2020,917,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,146708,C,439,FWD,0,0,County Official, , , ,2,SE,2,SE,FT WORTH,04/19/2020,917,32.7296,-97.3335,32.7296,-97.3335,"","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",387
888721,TARRANT CO.,FT WORTH,04/19/2020,920,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146708,C,439,FWD,0,0,Trained Spotter, , , ,2,WSW,2,WSW,FT WORTH,04/19/2020,925,32.7395,-97.3825,32.7395,-97.3825,"A few hail stones fell near the intersection of Tremont Ave and Bryce Ave in west Fort Worth. The biggest hail size was 1.25.","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",388
886624,TARRANT CO.,ED PIT,04/19/2020,933,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146708,C,439,FWD,0,0,Public, , , ,3,SE,3,SE,ED PIT,04/19/2020,933,32.77,-97.09,32.77,-97.09,"An MPING report indicated quarter sized hail 5 miles northeast of Pantego, TX.","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",389
886625,TARRANT CO.,ARLINGTON,04/19/2020,936,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146708,C,439,FWD,0,0,Social Media, , , ,2,NNW,2,NNW,ARLINGTON,04/19/2020,936,32.76,-97.13,32.76,-97.13,"A social media report indicated quarter sized hail near the intersection of Interstate 30 and Fielder Rd.","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",390
886626,TARRANT CO.,EULESS,04/19/2020,940,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146708,C,439,FWD,0,0,Amateur Radio, , , ,1,W,1,W,EULESS,04/19/2020,940,32.83,-97.09,32.83,-97.09,"Amateur radio indicated half-dollar sized hail near the intersection of Interstate 10 and Euless Main.","Thunderstorms developed in the vicinity of a warm front across Central Texas the morning of April 19, followed by a second round of storms across northeastern portions of the region along a cold front the afternoon of the 19th. Several storms became severe in each event, producing mainly large hail.",391
887579,TARRANT CO.,AZLE,04/28/2020,240,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,1,SW,1,SW,AZLE,04/28/2020,240,32.89,-97.54,32.89,-97.54,"Hail of 1.00 - 1.25 inches was reported in several locations around Azle.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",392
887583,TARRANT CO.,HICKS,04/28/2020,302,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Amateur Radio, , , ,3,SSW,3,SSW,HICKS,04/28/2020,302,32.88,-97.43,32.88,-97.43,"","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",393
887584,TARRANT CO.,FT WORTH SAGINAW ARP,04/28/2020,313,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,3,WSW,3,WSW,FT WORTH SAGINAW ARP,04/28/2020,313,32.85,-97.42,32.85,-97.42,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",394
887585,TARRANT CO.,WATAUGA,04/28/2020,315,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Official NWS Observations, , , ,2,WSW,2,WSW,WATAUGA,04/28/2020,315,32.8349,-97.2987,32.8349,-97.2987,"Ping pong ball sized hail was reported at the NWS Fort Worth Office.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",395
888774,TARRANT CO.,WATAUGA,04/28/2020,315,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,2,NNW,2,NNW,WATAUGA,04/28/2020,315,32.8716,-97.2784,32.8716,-97.2784,"Quarter sized hail was reported near Basswood Dr. and Teal Dr.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",396
887586,TARRANT CO.,(FTW)MEACHAM ARPT FT,04/28/2020,322,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,146711,C,439,FWD,0,0,Social Media, , , ,1,SE,1,SE,(FTW)MEACHAM ARPT FT,04/28/2020,325,32.81,-97.34,32.81,-97.34,"Golf ball to hen egg sized hail fell near Meacham Airport.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",397
887588,TARRANT CO.,WATAUGA,04/28/2020,325,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,E,1,E,WATAUGA,04/28/2020,325,32.85,-97.25,32.85,-97.25,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",398
888803,TARRANT CO.,RICHLAND HILLS,04/28/2020,325,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,NE,1,NE,RICHLAND HILLS,04/28/2020,350,32.8339,-97.2145,32.8339,-97.2145,"Hail up to 1 was reported near Loop 820 and Davis Blvd in North Richland Hills.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",399
887589,TARRANT CO.,(FTW)MEACHAM ARPT FT,04/28/2020,328,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,NW,2,NW,(FTW)MEACHAM ARPT FT,04/28/2020,328,32.84,-97.37,32.84,-97.37,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",400
888032,TARRANT CO.,FT WORTH BLUE MND AR,04/28/2020,330,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,E,2,E,FT WORTH BLUE MND AR,04/28/2020,335,32.85,-97.3,32.85,-97.3,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",401
888033,TARRANT CO.,HALTOM CITY,04/28/2020,334,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,NE,1,NE,HALTOM CITY,04/28/2020,334,32.81,-97.26,32.81,-97.26,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",402
888035,TARRANT CO.,RICHLAND HILLS,04/28/2020,335,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,W,1,W,RICHLAND HILLS,04/28/2020,335,32.82,-97.24,32.82,-97.24,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",403
888034,TARRANT CO.,HODGE,04/28/2020,335,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,ESE,2,ESE,HODGE,04/28/2020,335,32.79,-97.31,32.79,-97.31,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",404
888779,TARRANT CO.,HALTOM CITY,04/28/2020,335,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,1,NW,1,NW,HALTOM CITY,04/28/2020,335,32.8129,-97.2891,32.8129,-97.2891,"","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",405
888037,TARRANT CO.,HALTOM CITY,04/28/2020,342,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,W,1,W,HALTOM CITY,04/28/2020,342,32.8,-97.28,32.8,-97.28,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",406
888038,TARRANT CO.,RICHLAND HILLS,04/28/2020,345,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,SE,1,SE,RICHLAND HILLS,04/28/2020,345,32.81,-97.22,32.81,-97.22,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",407
888039,TARRANT CO.,HANDLEY,04/28/2020,350,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,3,NNE,3,NNE,HANDLEY,04/28/2020,350,32.77,-97.17,32.77,-97.17,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",408
888040,TARRANT CO.,HANDLEY,04/28/2020,353,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,S,1,S,HANDLEY,04/28/2020,353,32.72,-97.18,32.72,-97.18,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",409
888041,TARRANT CO.,DALWORTHINGTON,04/28/2020,357,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Amateur Radio, , , ,1,WNW,1,WNW,DALWORTHINGTON,04/28/2020,357,32.7067,-97.132,32.7067,-97.132,"Quarter sized hail was reported at Fielder and Arkansas in Arlington.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",410
888042,TARRANT CO.,JOHNSONS STATION,04/28/2020,358,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,NW,1,NW,JOHNSONS STATION,04/28/2020,358,32.69,-97.14,32.69,-97.14,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",411
888043,TARRANT CO.,ARLINGTON,04/28/2020,358,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,NWS Employee, , , ,2,NW,2,NW,ARLINGTON,04/28/2020,358,32.7504,-97.1404,32.7504,-97.1404,"Quarter sized hail was reported near Randol Mill Park.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",412
888783,TARRANT CO.,PANTEGO,04/28/2020,400,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,0,WNW,0,WNW,PANTEGO,04/28/2020,400,32.7208,-97.1523,32.7208,-97.1523,"Quarter sized hail was reported on Pantego Drive in west Arlington.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",413
888044,TARRANT CO.,SUBLETT,04/28/2020,410,Hail,1.75, ,0,0,15000,0,TX,CST-6, ,146711,C,439,FWD,0,0,Social Media, , , ,2,SSW,2,SSW,SUBLETT,04/28/2020,410,32.63,-97.14,32.63,-97.14,"Golf ball sized hail was reported via social media near South Cooper and West Harris in southern Arlington.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",414
888791,TARRANT CO.,MANSFIELD,04/28/2020,410,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,2,NE,2,NE,MANSFIELD,04/28/2020,410,32.5913,-97.0968,32.5913,-97.0968,"","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",415
888045,TARRANT CO.,MANSFIELD,04/28/2020,416,Hail,1.75, ,0,0,15000,0,TX,CST-6, ,146711,C,439,FWD,0,0,Amateur Radio, , , ,2,NE,2,NE,MANSFIELD,04/28/2020,416,32.59,-97.11,32.59,-97.11,"Golf ball sized hail was reported near Country Club Drive and Matlock Rd in Mansfield.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",416
888046,TARRANT CO.,WEBB,04/28/2020,417,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,SSE,2,SSE,WEBB,04/28/2020,417,32.6,-97.05,32.6,-97.05,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",417
888047,TARRANT CO.,WEBB,04/28/2020,418,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,3,SE,3,SE,WEBB,04/28/2020,418,32.6,-97.04,32.6,-97.04,"Half dollar sized hail was reported at Mira Lagos.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",418
888202,TARRANT CO.,WEBB,04/28/2020,2312,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,1,W,1,W,WEBB,04/28/2020,2312,32.63,-97.09,32.63,-97.09,"","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",419
891393,TARRANT CO.,ARLINGTON,05/05/2020,20,Hail,1.00, ,0,0,0,0,TX,CST-6, ,147732,C,439,FWD,0,0,Social Media, , , ,2,NNE,2,NNE,ARLINGTON,05/05/2020,20,32.76,-97.11,32.76,-97.11,"A social media report indicated quarter sized hail approximately 4 miles northeast of the town of Pantego, TX.","Thunderstorms developed along a cold front as it pushed south of the Red River the evening of Monday, May 4. A few storms became severe, primarily along and north of the Highway 380 corridor, with hail being the main severe weather occurrence.",420
892544,TARRANT CO.,BENBROOK,05/07/2020,2140,Hail,1.00, ,0,0,0,0,TX,CST-6, ,147733,C,439,FWD,0,0,Amateur Radio, , , ,1,W,1,W,BENBROOK,05/07/2020,2140,32.68,-97.46,32.68,-97.46,"Amateur radio reported quarter sized hail in the city of Benbrook, TX.","A supercell thunderstorm which developed over southwest Oklahoma along a dryline tracked southeastward through the northwest counties of North Texas Thursday evening. The storm produced a path of hail from north of Jacksboro to the far western portions of the DFW Metroplex. Additional thunderstorms developed overnight as a cold front pushed south of the Red River, but most of these storms remained below severe criteria.",421
